market,ticker,expectedCagr,priceCagr10y,mdd,beta,dataYears,benchmarkTicker,metricsStatus,metricsSource,reviewReason
KR,0086C0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0019K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0182S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0104H0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0162Z0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0177N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0040Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0040X0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0138Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0132K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0183V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0000D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0013R0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0049K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0192S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0184E0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0184N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0186S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0073X0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0111P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0178H0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0089B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0001P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0043B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0048J0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0007F0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,494310,492.85,492.85,-44.69,2.45,1.59,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0016X0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0046A0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0122W0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0094K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0052S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0119H0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0092C0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0091C0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0099L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0000Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0135Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0091M0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0192Z0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0184L0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0085P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0052T0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0017Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0057H0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
