market,ticker,expectedCagr,priceCagr10y,mdd,beta,dataYears,benchmarkTicker,metricsStatus,metricsSource,reviewReason
KR,041190,25.96,25.96,-87.74,1.16,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,078160,-9.49,-9.49,-92.26,0.91,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,268280,4.59,4.59,-57.87,0.13,9.01,^KS11,ready,yfinance_kr_close_price_20260528,
KR,018290,9.75,9.75,-68.6,0.72,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,284740,-6.77,-6.77,-64.86,0.48,8.37,^KS11,ready,yfinance_kr_close_price_20260528,
KR,330860,4.42,4.42,-85.26,1.23,5.52,^KS11,ready,yfinance_kr_close_price_20260528,
KR,110990,10.97,10.97,-68.48,1.11,7.8,^KS11,ready,yfinance_kr_close_price_20260528,
KR,031430,0.12,0.12,-86.53,0.69,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,064260,6.36,6.36,-85.61,1.02,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,003300,-2.3,-2.3,-88.4,0.43,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,042000,-8.65,-8.65,-91.91,1.05,8.3,^KS11,ready,yfinance_kr_close_price_20260528,
KR,130660,8.93,8.93,-64.57,0.88,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,340570,16.07,16.07,-50.51,0.47,5.51,^KS11,ready,yfinance_kr_close_price_20260528,
KR,014830,1.08,1.08,-71.89,0.51,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,006405,16.83,16.83,-84.08,1.07,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,138080,20.16,20.16,-88.48,0.97,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,030520,-0.39,-0.39,-68.37,0.9,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,170920,12.67,12.67,-70.43,1.18,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,230360,3.07,3.07,-76.42,0.72,9.8,^KS11,ready,yfinance_kr_close_price_20260528,
KR,035890,5.78,5.78,-66.11,0.69,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,039440,13.17,13.17,-73.3,1.44,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,482630,92.93,92.93,-47.17,1.11,1.31,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,251970,7.18,7.18,-62.65,0.65,6.9,^KS11,ready,yfinance_kr_close_price_20260528,
KR,025320,10.18,10.18,-78.41,1.01,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,025900,-9.41,-9.41,-93.18,1.02,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,381970,-17.59,-17.59,-77.51,0.38,4.62,^KS11,ready,yfinance_kr_close_price_20260528,
KR,034310,-5.59,-5.59,-56.3,0.43,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,168360,54.39,54.39,-74.6,1.4,3.5,^KS11,ready,yfinance_kr_close_price_20260528,
KR,004710,-2.96,-2.96,-83.14,1.11,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,107640,40.0,40.0,-92.34,0.55,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,013030,4.33,4.33,-79.33,0.87,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,036620,12.31,12.31,-87.03,0.52,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,034950,9.32,9.32,-44.98,0.19,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,287840,-28.05,-28.05,-58.59,0.96,1.0,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,101160,26.23,26.23,-51.3,1.15,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,002030,6.55,6.55,-60.53,0.34,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,145990,-8.31,-8.31,-80.25,0.62,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,004690,1.64,1.64,-83.71,0.42,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,114810,3.23,3.23,-85.5,1.14,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,000070,-9.76,-9.76,-79.56,0.64,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,064290,25.9,25.9,-82.59,1.28,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,092870,17.51,17.51,-76.46,1.26,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,092790,15.66,15.66,-49.56,0.73,2.77,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,084110,-12.53,-12.53,-87.5,0.87,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,317330,3.61,3.61,-76.66,1.27,6.82,^KS11,ready,yfinance_kr_close_price_20260528,
KR,119850,20.97,20.97,-69.34,1.05,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,215600,-13.14,-13.14,-98.56,0.68,9.47,^KS11,ready,yfinance_kr_close_price_20260528,
KR,403550,-16.28,-16.28,-61.17,0.25,3.76,^KS11,ready,yfinance_kr_close_price_20260528,
KR,000157,22.55,22.55,-73.93,1.03,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,015360,7.68,7.68,-41.16,0.28,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,002710,22.03,22.03,-85.49,1.13,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,095660,2.19,2.19,-64.76,0.72,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,072710,-5.31,-5.31,-63.69,0.38,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,105840,11.58,11.58,-71.5,0.92,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,306200,10.56,10.56,-62.22,0.63,7.63,^KS11,ready,yfinance_kr_close_price_20260528,
KR,010690,5.26,5.26,-85.95,1.18,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,394280,15.68,15.68,-72.57,1.26,3.67,^KS11,ready,yfinance_kr_close_price_20260528,
KR,027410,-22.7,-22.7,-96.5,0.65,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,145720,3.38,3.38,-75.21,0.82,9.2,^KS11,ready,yfinance_kr_close_price_20260528,
KR,079370,9.28,9.28,-69.57,1.25,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,179900,15.86,15.86,-73.58,0.9,8.66,^KS11,ready,yfinance_kr_close_price_20260528,
KR,078130,-5.13,-5.13,-97.05,0.53,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,230240,13.0,13.0,-82.38,0.91,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,215200,15.33,15.33,-63.59,0.57,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,016590,15.45,15.45,-49.8,0.13,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,441270,-3.8,-3.8,-67.14,0.9,3.64,^KS11,ready,yfinance_kr_close_price_20260528,
KR,424870,-8.14,-8.14,-65.6,0.84,1.02,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,047920,4.53,4.53,-72.37,0.84,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,117730,14.24,14.24,-83.12,1.2,7.49,^KS11,ready,yfinance_kr_close_price_20260528,
KR,344820,-11.5,-11.5,-78.23,0.68,6.35,^KS11,ready,yfinance_kr_close_price_20260528,
KR,455900,-34.64,-34.64,-71.41,1.06,2.17,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,144960,11.68,11.68,-67.29,1.06,9.48,^KS11,ready,yfinance_kr_close_price_20260528,
KR,090435,-16.61,-16.61,-88.41,0.64,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,005950,7.15,7.15,-85.6,1.05,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,060980,-3.91,-3.91,-68.85,0.6,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,219130,27.62,27.62,-76.87,1.09,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,417840,53.13,53.13,-76.33,1.16,3.58,^KS11,ready,yfinance_kr_close_price_20260528,
KR,243070,-4.4,-4.4,-70.03,0.74,9.98,^KS11,ready,yfinance_kr_close_price_20260528,
KR,234340,-2.95,-2.95,-76.24,0.97,6.87,^KS11,ready,yfinance_kr_close_price_20260528,
KR,004700,2.17,2.17,-43.58,0.41,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,079940,17.84,17.84,-52.49,0.75,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,046970,11.68,11.68,-73.39,0.71,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,029530,-1.33,-1.33,-73.32,0.45,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,012030,11.71,11.71,-63.4,0.81,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,126720,-4.97,-4.97,-51.3,0.72,3.82,^KS11,ready,yfinance_kr_close_price_20260528,
KR,067630,5.33,5.33,-86.85,0.87,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,017810,-4.87,-4.87,-59.33,0.55,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,265520,-6.95,-6.95,-74.86,1.1,9.13,^KS11,ready,yfinance_kr_close_price_20260528,
KR,098070,27.31,27.31,-42.8,0.55,1.19,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,089590,-14.67,-14.67,-87.66,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,170900,-10.18,-10.18,-71.14,0.58,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,058430,10.54,10.54,-80.26,0.9,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,097520,6.69,6.69,-74.1,0.97,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,002810,1.04,1.04,-46.12,0.38,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,025860,-2.82,-2.82,-79.36,0.54,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,064820,18.0,18.0,-58.4,0.91,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,192650,-5.52,-5.52,-75.55,1.0,7.2,^KS11,ready,yfinance_kr_close_price_20260528,
KR,274090,20.37,20.37,-62.74,0.96,6.23,^KS11,ready,yfinance_kr_close_price_20260528,
KR,029460,-1.56,-1.56,-85.57,1.04,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,200880,0.48,0.48,-89.33,1.16,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,085910,19.19,19.19,-53.72,0.83,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,042370,10.6,10.6,-65.48,1.05,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,241770,0.57,0.57,-83.84,0.93,8.47,^KS11,ready,yfinance_kr_close_price_20260528,
KR,005610,-14.37,-14.37,-81.81,0.46,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,220100,5.05,5.05,-79.54,0.82,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,091810,-22.29,-22.29,-90.92,1.22,7.82,^KS11,ready,yfinance_kr_close_price_20260528,
KR,086390,7.58,7.58,-76.66,1.33,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,200470,15.72,15.72,-79.77,1.33,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,078150,1.8,1.8,-74.35,1.22,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,160980,16.17,16.17,-71.96,1.2,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,105630,-14.11,-14.11,-84.16,0.73,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,101730,-3.85,-3.85,-92.62,0.85,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,183190,1.45,1.45,-79.88,0.71,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,009290,-4.02,-4.02,-64.25,0.68,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,011760,0.73,0.73,-85.82,0.93,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,094360,19.25,19.25,-69.32,1.3,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,456010,12.37,12.37,-83.24,1.16,2.03,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,009160,-7.24,-7.24,-77.02,0.71,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,036890,10.02,10.02,-75.29,1.02,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,065680,11.28,11.28,-72.58,0.93,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,091700,-4.3,-4.3,-65.75,0.76,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,450950,25.46,25.46,-44.16,0.63,1.34,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,089980,5.6,5.6,-81.98,1.15,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,092460,15.05,15.05,-78.32,0.75,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,378340,-31.94,-31.94,-77.12,1.12,2.86,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,005720,-1.92,-1.92,-67.38,0.51,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,003800,0.03,0.03,-62.44,0.36,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,003720,20.48,20.48,-59.83,0.9,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,092230,3.29,3.29,-54.39,0.34,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,241520,20.9,20.9,-84.54,1.07,9.43,^KS11,ready,yfinance_kr_close_price_20260528,
KR,073490,16.32,16.32,-76.83,0.96,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,001230,-0.53,-0.53,-83.58,1.06,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,203650,15.05,15.05,-87.01,1.02,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,298830,0.2,0.2,-73.62,1.07,3.07,^KS11,ready,yfinance_kr_close_price_20260528,
KR,061970,8.2,8.2,-81.89,1.24,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,034830,-9.42,-9.42,-75.75,0.45,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,092200,0.15,0.15,-90.64,0.97,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,194370,0.62,0.62,-78.72,0.77,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,078520,-8.07,-8.07,-87.25,0.91,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,016800,-1.7,-1.7,-52.42,0.17,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,049070,7.84,7.84,-69.67,1.05,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,475400,13.77,13.77,-54.36,1.35,1.59,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,001390,5.66,5.66,-74.42,0.92,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,228760,13.91,13.91,-77.8,0.69,9.85,^KS11,ready,yfinance_kr_close_price_20260528,
KR,084010,5.78,5.78,-74.36,0.68,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,078340,-14.51,-14.51,-85.69,0.78,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,036200,6.84,6.84,-73.05,1.36,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,108670,-12.94,-12.94,-80.82,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,084990,-22.32,-22.32,-98.77,0.88,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,026890,6.7,6.7,-74.63,0.84,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,000650,9.57,9.57,-73.44,0.32,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,448280,-21.84,-21.84,-82.24,0.68,2.51,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,069080,-7.06,-7.06,-78.9,0.88,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,084690,-3.69,-3.69,-78.11,0.59,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,200670,-3.92,-3.92,-76.26,0.84,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,018250,-11.51,-11.51,-86.22,0.69,8.18,^KS11,ready,yfinance_kr_close_price_20260528,
KR,104700,0.98,0.98,-70.27,0.5,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,200130,-11.66,-11.66,-84.91,0.72,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,459510,50.18,50.18,-57.34,0.24,1.05,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,035810,-3.69,-3.69,-76.48,0.85,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,204620,-0.65,-0.65,-73.49,0.64,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,036170,2.4,2.4,-87.02,0.81,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,144510,-8.37,-8.37,-86.65,1.02,9.92,^KS11,ready,yfinance_kr_close_price_20260528,
KR,002900,6.16,6.16,-83.79,0.9,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,054210,5.56,5.56,-83.58,1.19,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,052710,8.48,8.48,-91.56,1.17,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,114190,14.57,14.57,-85.0,0.66,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,001940,5.9,5.9,-50.98,0.5,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,307180,21.09,21.09,-64.04,1.04,7.43,^KS11,ready,yfinance_kr_close_price_20260528,
KR,126560,-2.31,-2.31,-56.3,0.44,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,355150,39.13,39.13,-78.54,1.01,3.13,^KS11,ready,yfinance_kr_close_price_20260528,
KR,007690,-2.44,-2.44,-70.81,0.59,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,002310,8.81,8.81,-58.88,0.53,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,024720,-9.84,-9.84,-79.73,0.77,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,180400,-14.4,-14.4,-94.26,0.32,8.53,^KS11,ready,yfinance_kr_close_price_20260528,
KR,187870,21.16,21.16,-81.98,1.01,8.43,^KS11,ready,yfinance_kr_close_price_20260528,
KR,243840,-10.93,-10.93,-95.76,1.14,8.66,^KS11,ready,yfinance_kr_close_price_20260528,
KR,046120,6.63,6.63,-84.76,1.15,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,272450,-15.47,-15.47,-83.96,0.84,8.47,^KS11,ready,yfinance_kr_close_price_20260528,
KR,064850,23.95,23.95,-83.3,0.58,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,462350,-12.41,-12.41,-66.07,1.07,1.9,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,036710,7.65,7.65,-84.93,1.1,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,389260,4.5,4.5,-71.88,0.76,4.03,^KS11,ready,yfinance_kr_close_price_20260528,
KR,394800,76.48,76.48,-50.9,1.06,1.53,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,286940,-4.63,-4.63,-69.34,0.73,7.83,^KS11,ready,yfinance_kr_close_price_20260528,
KR,125020,41.88,41.88,-57.34,1.03,1.03,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,053030,-6.93,-6.93,-79.83,0.99,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,136480,-5.11,-5.11,-69.9,0.52,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,088800,-11.19,-11.19,-97.95,1.08,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,445090,0.32,0.32,-71.06,1.2,2.54,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,017860,-55.64,-55.64,-88.18,0.7,2.43,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,060720,-0.05,-0.05,-75.84,1.18,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,005010,7.44,7.44,-82.46,0.65,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,236200,4.11,4.11,-59.09,0.82,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,199820,-13.55,-13.55,-80.39,1.12,5.5,^KS11,ready,yfinance_kr_close_price_20260528,
KR,018310,2.39,2.39,-78.73,0.74,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,194700,7.0,7.0,-72.68,0.48,7.53,^KS11,ready,yfinance_kr_close_price_20260528,
KR,091580,18.73,18.73,-79.47,1.24,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,011500,17.03,17.03,-61.73,1.05,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,041920,3.96,3.96,-74.29,0.79,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,000680,1.19,1.19,-68.86,0.82,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,033270,-1.07,-1.07,-82.83,0.62,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,418550,-26.77,-26.77,-83.71,1.11,3.27,^KS11,ready,yfinance_kr_close_price_20260528,
KR,043150,-5.98,-5.98,-61.36,0.85,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,014940,11.47,11.47,-84.02,0.9,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,098120,19.22,19.22,-76.92,1.38,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,058970,25.61,25.61,-76.07,0.57,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,365270,-14.52,-14.52,-93.69,1.03,4.85,^KS11,ready,yfinance_kr_close_price_20260528,
KR,024840,4.82,4.82,-89.58,1.23,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,065660,-0.15,-0.15,-93.63,0.93,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,112290,18.31,18.31,-67.5,1.26,3.87,^KS11,ready,yfinance_kr_close_price_20260528,
KR,051360,8.19,8.19,-46.77,0.69,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,418420,22.31,22.31,-83.25,1.15,3.22,^KS11,ready,yfinance_kr_close_price_20260528,
KR,389020,-0.55,-0.55,-77.76,1.22,3.22,^KS11,ready,yfinance_kr_close_price_20260528,
KR,093520,20.08,20.08,-69.42,1.13,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,900140,-12.83,-12.83,-81.11,0.77,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,308430,7.79,7.79,-62.28,0.97,1.61,^KQ11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,001250,2.19,2.19,-78.65,0.88,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,151860,6.78,6.78,-84.64,0.86,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,017390,-3.39,-3.39,-90.42,0.18,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,232530,15.59,15.59,-97.19,0.03,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,005500,-3.39,-3.39,-71.39,0.51,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,123890,-9.97,-9.97,-82.08,0.54,9.87,^KS11,ready,yfinance_kr_close_price_20260528,
KR,108860,10.35,10.35,-72.57,0.83,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,092730,-6.27,-6.27,-82.79,0.65,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,451760,4.78,4.78,-66.77,0.88,2.55,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,003920,-4.23,-4.23,-72.99,0.37,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,128820,7.89,7.89,-65.5,0.59,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,402490,-15.7,-15.7,-79.55,0.93,2.51,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,051500,-8.32,-8.32,-79.03,0.67,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,067390,-26.87,-26.87,-97.87,0.87,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,382800,11.81,11.81,-74.28,0.75,4.57,^KS11,ready,yfinance_kr_close_price_20260528,
KR,049630,-2.53,-2.53,-85.95,0.9,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,416180,-9.17,-9.17,-60.93,1.06,2.6,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,096760,-10.62,-10.62,-82.46,0.71,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,035600,-4.15,-4.15,-68.82,0.75,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,352480,-5.04,-5.04,-85.23,0.71,5.03,^KS11,ready,yfinance_kr_close_price_20260528,
KR,272110,13.22,13.22,-75.37,1.23,6.59,^KS11,ready,yfinance_kr_close_price_20260528,
KR,446540,20.67,20.67,-61.46,0.98,2.55,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,023410,-3.61,-3.61,-75.34,0.83,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,004430,-6.22,-6.22,-76.89,0.85,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,095500,7.27,7.27,-80.45,1.18,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,051370,2.76,2.76,-89.82,1.14,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,054950,-0.94,-0.94,-81.5,0.71,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,000430,-0.51,-0.51,-59.48,0.69,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,043370,-0.09,-0.09,-72.46,0.83,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,215000,-7.17,-7.17,-77.05,0.57,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,032580,7.0,7.0,-77.08,1.09,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,094480,3.15,3.15,-77.98,1.08,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,472850,-6.9,-6.9,-48.37,0.7,2.31,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,439090,-31.49,-31.49,-76.71,0.69,2.96,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
KR,002320,-6.23,-6.23,-69.46,0.59,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,009470,22.1,22.1,-84.81,1.42,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,004380,0.46,0.46,-74.01,0.72,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,357550,12.33,12.33,-67.84,0.75,5.42,^KS11,ready,yfinance_kr_close_price_20260528,
KR,900290,-6.25,-6.25,-88.32,0.53,9.59,^KS11,ready,yfinance_kr_close_price_20260528,
KR,008490,-7.58,-7.58,-80.0,0.47,9.99,^KS11,ready,yfinance_kr_close_price_20260528,
KR,475560,-49.81,-49.81,-65.9,0.37,1.55,^KS11,short_history,yfinance_kr_close_price_20260528,price history shorter than 3 years
